-17.368206,-66.127676, Calle Bolívar #100, Queru Queru, D1
-17.368715,-66.124053, Calle Sucre #2056, Queru Queru, D1
-17.374625,-66.116125, Av. Ayacucho #2057, Aranjuez, D1
-17.368918,-66.109676, Calle Aroma #2058, Mesadilla, D1
-17.371570,-66.130481, Calle Baptista #2059, Queru Queru, D1
-17.373559,-66.116132, Calle Bolívar #2060, Aranjuez, D1
-17.372632,-66.111715, Calle Sucre #2061, Mesadilla, D1
-17.371600,-66.129744, Av. Ayacucho #2062, Queru Queru, D1
-17.365774,-66.133259, Calle Aroma #2063, Aranjuez, D1
-17.376259,-66.118950, Calle Baptista #2064, Mesadilla, D1
-17.374177,-66.113596, Calle Bolívar #2065, Queru Queru, D1
-17.377300,-66.119000, Calle Sucre #2066, Aranjuez, D1
-17.368142,-66.132199, Av. Ayacucho #2067, Mesadilla, D1
-17.376767,-66.120650, Calle Aroma #2068, Queru Queru, D1
-17.366800,-66.112933, Calle Baptista #2069, Aranjuez, D1
-17.372714,-66.118467, Calle Bolívar #2070, Mesadilla, D1
-17.375611,-66.120277, Calle Sucre #2071, Queru Queru, D1
-17.369031,-66.124204, Av. Ayacucho #2072, Aranjuez, D1
-17.367251,-66.131057, Calle Aroma #2073, Mesadilla, D1
-17.363224,-66.142064, Calle Baptista #2074, Queru Queru, D1
-17.378328,-66.128251, Calle Bolívar #2075, Aranjuez, D1
-17.375603,-66.114083, Calle Sucre #2076, Mesadilla, D1
-17.362552,-66.133815, Av. Ayacucho #2077, Queru Queru, D1
-17.372629,-66.135593, Calle Aroma #2078, Aranjuez, D1
-17.371063,-66.123669, Calle Baptista #2079, Mesadilla, D1
-17.369774,-66.126095, Calle Bolívar #2080, Queru Queru, D1
-17.364244,-66.133815, Calle Sucre #2081, Aranjuez, D1
-17.374536,-66.116499, Av. Ayacucho #2082, Mesadilla, D1
-17.376240,-66.129689, Calle Aroma #2083, Queru Queru, D1
-17.370783,-66.126653, Calle Baptista #2084, Aranjuez, D1
-17.367841,-66.116667, Calle Bolívar #2085, Mesadilla, D1
-17.376636,-66.118243, Calle Sucre #2086, Queru Queru, D1
-17.371357,-66.138450, Av. Ayacucho #2087, Aranjuez, D1
-17.364845,-66.119590, Calle Aroma #2088, Mesadilla, D1
-17.367891,-66.117725, Calle Baptista #2089, Queru Queru, D1
-17.370990,-66.137457, Calle Bolívar #2090, Aranjuez, D1
-17.364557,-66.130351, Calle Sucre #2091, Mesadilla, D1
-17.360774,-66.143382, Av. Ayacucho #2092, Queru Queru, D1
-17.364423,-66.148425, Calle Aroma #2093, Aranjuez, D1
-17.370985,-66.112570, Calle Baptista #2094, Mesadilla, D1
-17.364268,-66.129851, Calle Bolívar #2095, Queru Queru, D1
-17.380787,-66.127434, Calle Sucre #2096, Aranjuez, D1
-17.371965,-66.134191, Av. Ayacucho #2097, Mesadilla, D1
-17.370026,-66.122816, Calle Aroma #2098, Queru Queru, D1
-17.374085,-66.116521, Calle Baptista #2099, Aranjuez, D1
-17.370781,-66.124712, Calle Bolívar #2100, Mesadilla, D1
-17.376174,-66.126906, Calle Sucre #2101, Queru Queru, D1
-17.371170,-66.133714, Av. Ayacucho #2102, Aranjuez, D1
-17.376736,-66.118582, Calle Aroma #2103, Mesadilla, D1
-17.371226,-66.116654, Calle Baptista #2104, Queru Queru, D1
-17.362635,-66.147806, Calle Bolívar #2105, Aranjuez, D1
-17.362482,-66.146166, Calle Sucre #2106, Mesadilla, D1
-17.370119,-66.137017, Av. Ayacucho #2107, Queru Queru, D1
-17.373677,-66.116758, Calle Aroma #2108, Aranjuez, D1
-17.366281,-66.122430, Calle Baptista #2109, Mesadilla, D1
-17.373793,-66.113176, Calle Bolívar #2110, Queru Queru, D1
-17.369732,-66.115656, Calle Sucre #2111, Aranjuez, D1
-17.372200,-66.117828, Av. Ayacucho #2112, Mesadilla, D1
-17.365396,-66.116413, Calle Aroma #2113, Queru Queru, D1
-17.368744,-66.129894, Calle Baptista #2114, Aranjuez, D1
-17.369395,-66.138989, Calle Bolívar #2115, Mesadilla, D1
-17.375220,-66.119823, Calle Sucre #2116, Queru Queru, D1
-17.358939,-66.149149, Av. Ayacucho #2117, Aranjuez, D1
-17.361783,-66.146132, Calle Aroma #2118, Mesadilla, D1
-17.366911,-66.143061, Calle Baptista #2119, Queru Queru, D1
-17.367917,-66.136203, Calle Bolívar #2120, Aranjuez, D1
-17.377917,-66.125091, Calle Sucre #2121, Mesadilla, D1
-17.369353,-66.126369, Av. Ayacucho #2122, Queru Queru, D1
-17.376059,-66.114829, Calle Aroma #2123, Aranjuez, D1
-17.370983,-66.116485, Calle Baptista #2124, Mesadilla, D1
-17.360459,-66.149395, Calle Bolívar #2125, Queru Queru, D1
-17.365223,-66.134144, Calle Sucre #2126, Aranjuez, D1
-17.377159,-66.123067, Av. Ayacucho #2127, Mesadilla, D1
-17.373188,-66.125011, Calle Aroma #2128, Queru Queru, D1
-17.369753,-66.122571, Calle Baptista #2129, Aranjuez, D1
-17.365997,-66.142384, Calle Bolívar #2130, Mesadilla, D1
-17.367557,-66.129019, Calle Sucre #2131, Queru Queru, D1
-17.369859,-66.124943, Av. Ayacucho #2132, Aranjuez, D1
-17.364091,-66.137033, Calle Aroma #2133, Mesadilla, D1
-17.371474,-66.133177, Calle Baptista #2134, Queru Queru, D1
-17.365541,-66.135500, Calle Bolívar #2135, Aranjuez, D1
-17.361432,-66.146295, Calle Sucre #2136, Mesadilla, D1
-17.379565,-66.123089, Av. Ayacucho #2137, Queru Queru, D1
-17.376606,-66.119685, Calle Aroma #2138, Aranjuez, D1
-17.366558,-66.128044, Calle Baptista #2139, Mesadilla, D1
-17.367878,-66.117037, Calle Bolívar #2140, Queru Queru, D1
-17.366578,-66.140700, Calle Sucre #2141, Aranjuez, D1
-17.368082,-66.138313, Av. Ayacucho #2142, Mesadilla, D1
-17.369537,-66.125735, Calle Aroma #2143, Queru Queru, D1
-17.374565,-66.120298, Calle Baptista #2144, Aranjuez, D1
-17.370559,-66.127895, Calle Bolívar #2145, Mesadilla, D1
-17.367964,-66.116307, Calle Sucre #2146, Queru Queru, D1
-17.370186,-66.123948, Av. Ayacucho #2147, Aranjuez, D1
-17.364789,-66.122222, Calle Aroma #2148, Mesadilla, D1
-17.366303,-66.143734, Calle Baptista #2149, Queru Queru, D1
-17.368395,-66.115909, Calle Bolívar #2150, Aranjuez, D1
-17.375771,-66.127107, Calle Sucre #2151, Mesadilla, D1
-17.369384,-66.114875, Av. Ayacucho #2152, Queru Queru, D1
-17.363522,-66.148992, Calle Aroma #2153, Aranjuez, D1
-17.366048,-66.112911, Calle Baptista #2154, Mesadilla, D1
-17.370041,-66.116633, Calle Bolívar #2155, Queru Queru, D1
-17.361131,-66.148291, Calle Sucre #2156, Aranjuez, D1
-17.365068,-66.122003, Av. Ayacucho #2157, Mesadilla, D1
-17.363134,-66.122285, Calle Aroma #2158, Queru Queru, D1
-17.369577,-66.121366, Calle Baptista #2159, Aranjuez, D1
-17.367343,-66.124113, Calle Bolívar #2160, Mesadilla, D1
-17.367119,-66.112071, Calle Sucre #2161, Queru Queru, D1
-17.369937,-66.113954, Av. Ayacucho #2162, Aranjuez, D1
-17.364192,-66.148861, Calle Aroma #2163, Mesadilla, D1
-17.366545,-66.129854, Calle Baptista #2164, Queru Queru, D1
-17.369681,-66.131521, Calle Bolívar #2165, Aranjuez, D1
-17.371771,-66.124221, Calle Sucre #2166, Mesadilla, D1
-17.374314,-66.127253, Av. Ayacucho #2167, Queru Queru, D1
-17.368137,-66.126904, Calle Aroma #2168, Aranjuez, D1
-17.366096,-66.143564, Calle Baptista #2169, Mesadilla, D1
-17.369412,-66.130197, Calle Bolívar #2170, Queru Queru, D1
-17.366932,-66.119085, Calle Sucre #2171, Aranjuez, D1
-17.367335,-66.134802, Av. Ayacucho #2172, Mesadilla, D1
-17.364784,-66.133402, Calle Aroma #2173, Queru Queru, D1
-17.371384,-66.114491, Calle Baptista #2174, Aranjuez, D1
-17.365186,-66.108599, Calle Bolívar #2175, Mesadilla, D1
-17.368142,-66.143317, Calle Sucre #2176, Queru Queru, D1
-17.376662,-66.116867, Av. Ayacucho #2177, Aranjuez, D1
-17.367807,-66.123459, Calle Aroma #2178, Mesadilla, D1
-17.359166,-66.149932, Calle Baptista #2179, Queru Queru, D1
-17.372972,-66.135630, Calle Bolívar #2180, Aranjuez, D1
-17.374509,-66.120208, Calle Sucre #2181, Mesadilla, D1
-17.362221,-66.148540, Av. Ayacucho #2182, Queru Queru, D1
-17.367343,-66.112520, Calle Aroma #2183, Aranjuez, D1
-17.361395,-66.148442, Calle Baptista #2184, Mesadilla, D1
-17.358729,-66.148482, Calle Bolívar #2185, Queru Queru, D1
-17.365229,-66.137462, Calle Sucre #2186, Aranjuez, D1
-17.367041,-66.125136, Av. Ayacucho #2187, Mesadilla, D1
-17.362837,-66.124640, Calle Aroma #2188, Queru Queru, D1
-17.363756,-66.146342, Calle Baptista #2189, Aranjuez, D1
-17.370104,-66.118048, Calle Bolívar #2190, Mesadilla, D1
-17.371343,-66.117198, Calle Sucre #2191, Queru Queru, D1
-17.370859,-66.117502, Av. Ayacucho #2192, Aranjuez, D1
-17.376120,-66.121190, Calle Aroma #2193, Mesadilla, D1
-17.373479,-66.116230, Calle Baptista #2194, Queru Queru, D1
-17.362266,-66.148801, Calle Bolívar #2195, Aranjuez, D1
-17.365808,-66.114666, Calle Sucre #2196, Mesadilla, D1
-17.367352,-66.146484, Av. Ayacucho #2197, Queru Queru, D1
-17.374189,-66.128406, Calle Aroma #2198, Aranjuez, D1
-17.376019,-66.130431, Calle Baptista #2199, Mesadilla, D1
-17.369749,-66.137528, Calle Bolívar #2200, Queru Queru, D1
-17.365668,-66.131372, Calle Sucre #2201, Aranjuez, D1
-17.367904,-66.133542, Av. Ayacucho #2202, Mesadilla, D1
-17.373560,-66.120342, Calle Aroma #2203, Queru Queru, D1
-17.375310,-66.126429, Calle Baptista #2204, Aranjuez, D1
-17.370010,-66.117005, Calle Bolívar #2205, Mesadilla, D1
-17.371763,-66.116898, Calle Sucre #2206, Queru Queru, D1
-17.378092,-66.126042, Av. Ayacucho #2207, Aranjuez, D1
-17.367507,-66.109261, Calle Aroma #2208, Mesadilla, D1
-17.364890,-66.118180, Calle Baptista #2209, Queru Queru, D1
-17.374697,-66.118420, Calle Bolívar #2210, Aranjuez, D1
-17.367170,-66.110296, Calle Sucre #2211, Mesadilla, D1
-17.372938,-66.122129, Av. Ayacucho #2212, Queru Queru, D1
-17.357773,-66.148409, Calle Aroma #2213, Aranjuez, D1
-17.365914,-66.145835, Calle Baptista #2214, Mesadilla, D1
-17.373120,-66.115860, Calle Bolívar #2215, Queru Queru, D1
-17.369381,-66.123333, Calle Sucre #2216, Aranjuez, D1
-17.369826,-66.129919, Av. Ayacucho #2217, Mesadilla, D1
-17.379824,-66.124159, Calle Aroma #2218, Queru Queru, D1
-17.375838,-66.123705, Calle Baptista #2219, Aranjuez, D1
-17.367782,-66.123583, Calle Bolívar #2220, Mesadilla, D1
-17.377090,-66.129949, Calle Sucre #2221, Queru Queru, D1
-17.376907,-66.123596, Av. Ayacucho #2222, Aranjuez, D1
-17.373107,-66.111639, Calle Aroma #2223, Mesadilla, D1
-17.371019,-66.115566, Calle Baptista #2224, Queru Queru, D1
-17.361352,-66.147668, Calle Bolívar #2225, Aranjuez, D1
-17.364289,-66.119886, Calle Sucre #2226, Mesadilla, D1
-17.373322,-66.114999, Av. Ayacucho #2227, Queru Queru, D1
-17.370965,-66.118555, Calle Aroma #2228, Aranjuez, D1
-17.374388,-66.127693, Calle Baptista #2229, Mesadilla, D1
-17.377760,-66.116238, Calle Bolívar #2230, Queru Queru, D1
-17.362705,-66.145819, Calle Sucre #2231, Aranjuez, D1
-17.369932,-66.115521, Av. Ayacucho #2232, Mesadilla, D1
-17.366924,-66.133269, Calle Aroma #2233, Queru Queru, D1
-17.365734,-66.132074, Calle Baptista #2234, Aranjuez, D1
-17.373001,-66.129262, Calle Bolívar #2235, Mesadilla, D1
-17.365884,-66.147216, Calle Sucre #2236, Queru Queru, D1
-17.365194,-66.132151, Av. Ayacucho #2237, Aranjuez, D1
-17.365865,-66.142790, Calle Aroma #2238, Mesadilla, D1
-17.361894,-66.145284, Calle Baptista #2239, Queru Queru, D1
-17.372893,-66.127229, Calle Bolívar #2240, Aranjuez, D1
-17.366601,-66.111367, Calle Sucre #2241, Mesadilla, D1
-17.367346,-66.110992, Av. Ayacucho #2242, Queru Queru, D1
-17.365832,-66.142482, Calle Aroma #2243, Aranjuez, D1
-17.361744,-66.137740, Calle Baptista #2244, Mesadilla, D1
-17.371057,-66.114513, Calle Bolívar #2245, Queru Queru, D1
-17.376686,-66.120810, Calle Sucre #2246, Aranjuez, D1
-17.364060,-66.124194, Av. Ayacucho #2247, Mesadilla, D1
-17.371447,-66.130384, Calle Aroma #2248, Queru Queru, D1
-17.373727,-66.123885, Calle Baptista #2249, Aranjuez, D1
-17.369246,-66.140297, Calle Bolívar #2250, Mesadilla, D1
-17.365612,-66.130781, Calle Sucre #2251, Queru Queru, D1
-17.378408,-66.128538, Av. Ayacucho #2252, Aranjuez, D1
-17.373394,-66.113638, Calle Aroma #2253, Mesadilla, D1
-17.374412,-66.115211, Calle Baptista #2254, Queru Queru, D1
-17.372315,-66.136485, Calle Bolívar #2255, Aranjuez, D1
-17.370820,-66.132241, Calle Sucre #2256, Mesadilla, D1
-17.368991,-66.131868, Av. Ayacucho #2257, Queru Queru, D1
-17.373260,-66.127748, Calle Aroma #2258, Aranjuez, D1
-17.371462,-66.121542, Calle Baptista #2259, Mesadilla, D1
-17.378965,-66.120400, Calle Bolívar #2260, Queru Queru, D1
-17.370518,-66.129420, Calle Sucre #2261, Aranjuez, D1
-17.369571,-66.118315, Av. Ayacucho #2262, Mesadilla, D1
-17.362720,-66.125284, Calle Aroma #2263, Queru Queru, D1
-17.378425,-66.129044, Calle Baptista #2264, Aranjuez, D1
-17.365656,-66.136559, Calle Bolívar #2265, Mesadilla, D1
-17.375568,-66.124965, Calle Sucre #2266, Queru Queru, D1
-17.364413,-66.133770, Av. Ayacucho #2267, Aranjuez, D1
-17.367440,-66.115988, Calle Aroma #2268, Mesadilla, D1
-17.373268,-66.123082, Calle Baptista #2269, Queru Queru, D1
-17.370516,-66.124627, Calle Bolívar #2270, Aranjuez, D1
-17.367517,-66.146841, Calle Sucre #2271, Mesadilla, D1
-17.365564,-66.136274, Av. Ayacucho #2272, Queru Queru, D1
-17.370309,-66.137988, Calle Aroma #2273, Aranjuez, D1
-17.366923,-66.110709, Calle Baptista #2274, Mesadilla, D1
-17.376084,-66.129586, Calle Bolívar #2275, Queru Queru, D1
-17.371211,-66.138145, Calle Sucre #2276, Aranjuez, D1
-17.365956,-66.140157, Av. Ayacucho #2277, Mesadilla, D1
-17.376140,-66.115532, Calle Aroma #2278, Queru Queru, D1
-17.371650,-66.114572, Calle Baptista #2279, Aranjuez, D1
-17.371411,-66.115224, Calle Bolívar #2280, Mesadilla, D1
-17.361699,-66.137645, Calle Sucre #2281, Queru Queru, D1
-17.363813,-66.119597, Av. Ayacucho #2282, Aranjuez, D1
-17.378148,-66.118788, Calle Aroma #2283, Mesadilla, D1
-17.376621,-66.114961, Calle Baptista #2284, Queru Queru, D1
-17.370102,-66.135565, Calle Bolívar #2285, Aranjuez, D1
-17.361857,-66.142315, Calle Sucre #2286, Mesadilla, D1
-17.366934,-66.124048, Av. Ayacucho #2287, Queru Queru, D1
-17.376841,-66.123051, Calle Aroma #2288, Aranjuez, D1
-17.367760,-66.122970, Calle Baptista #2289, Mesadilla, D1
-17.363356,-66.126250, Calle Bolívar #2290, Queru Queru, D1
-17.365937,-66.114652, Calle Sucre #2291, Aranjuez, D1
-17.371770,-66.112461, Av. Ayacucho #2292, Mesadilla, D1
-17.367243,-66.130626, Calle Aroma #2293, Queru Queru, D1
-17.372324,-66.129757, Calle Baptista #2294, Aranjuez, D1
-17.367491,-66.116411, Calle Bolívar #2295, Mesadilla, D1
-17.367300,-66.113044, Calle Sucre #2296, Queru Queru, D1
-17.366119,-66.147159, Av. Ayacucho #2297, Aranjuez, D1
-17.365570,-66.127950, Calle Aroma #2298, Mesadilla, D1
-17.374719,-66.128110, Calle Baptista #2299, Queru Queru, D1
-17.359118,-66.147679, Calle Bolívar #2300, Aranjuez, D1
-17.371634,-66.125821, Calle Sucre #2301, Mesadilla, D1
-17.363580,-66.146159, Av. Ayacucho #2302, Queru Queru, D1
-17.363485,-66.144338, Calle Aroma #2303, Aranjuez, D1
-17.371086,-66.118921, Calle Baptista #2304, Mesadilla, D1
-17.370669,-66.134471, Calle Bolívar #2305, Queru Queru, D1
-17.364405,-66.143882, Calle Sucre #2306, Aranjuez, D1
-17.371701,-66.135273, Av. Ayacucho #2307, Mesadilla, D1
-17.365090,-66.142509, Calle Aroma #2308, Queru Queru, D1
-17.361886,-66.145693, Calle Baptista #2309, Aranjuez, D1
-17.366843,-66.117907, Calle Bolívar #2310, Mesadilla, D1
-17.371167,-66.125574, Calle Sucre #2311, Queru Queru, D1
-17.367713,-66.120930, Av. Ayacucho #2312, Aranjuez, D1
-17.367300,-66.124757, Calle Aroma #2313, Mesadilla, D1
-17.360858,-66.148457, Calle Baptista #2314, Queru Queru, D1
-17.369998,-66.111295, Calle Bolívar #2315, Aranjuez, D1
-17.362551,-66.147815, Calle Sucre #2316, Mesadilla, D1
-17.375789,-66.113934, Av. Ayacucho #2317, Queru Queru, D1
-17.374573,-66.115266, Calle Aroma #2318, Aranjuez, D1
-17.374404,-66.129011, Calle Baptista #2319, Mesadilla, D1
-17.369767,-66.123551, Calle Bolívar #2320, Queru Queru, D1
-17.378649,-66.124908, Calle Sucre #2321, Aranjuez, D1
-17.378204,-66.119923, Av. Ayacucho #2322, Mesadilla, D1
-17.365856,-66.110068, Calle Aroma #2323, Queru Queru, D1
-17.365976,-66.124226, Calle Baptista #2324, Aranjuez, D1
-17.378476,-66.125466, Calle Bolívar #2325, Mesadilla, D1
-17.366692,-66.114506, Calle Sucre #2326, Queru Queru, D1
-17.372952,-66.113330, Av. Ayacucho #2327, Aranjuez, D1
-17.377398,-66.117261, Calle Aroma #2328, Mesadilla, D1
-17.363459,-66.121380, Calle Baptista #2329, Queru Queru, D1
-17.361487,-66.142349, Calle Bolívar #2330, Aranjuez, D1
-17.364817,-66.137810, Calle Sucre #2331, Mesadilla, D1
-17.370041,-66.126669, Av. Ayacucho #2332, Queru Queru, D1
-17.374027,-66.121117, Calle Aroma #2333, Aranjuez, D1
-17.379620,-66.123745, Calle Baptista #2334, Mesadilla, D1
-17.368258,-66.124554, Calle Bolívar #2335, Queru Queru, D1
-17.379207,-66.125768, Calle Sucre #2336, Aranjuez, D1
-17.367944,-66.118833, Av. Ayacucho #2337, Mesadilla, D1
-17.373206,-66.114056, Calle Aroma #2338, Queru Queru, D1
-17.368866,-66.125647, Calle Baptista #2339, Aranjuez, D1
-17.366069,-66.121274, Calle Bolívar #2340, Mesadilla, D1
-17.367751,-66.135234, Calle Sucre #2341, Queru Queru, D1
-17.376171,-66.116641, Av. Ayacucho #2342, Aranjuez, D1
-17.369776,-66.110093, Calle Aroma #2343, Mesadilla, D1
-17.363545,-66.139605, Calle Baptista #2344, Queru Queru, D1
-17.365959,-66.136646, Calle Bolívar #2345, Aranjuez, D1
-17.367115,-66.115076, Calle Sucre #2346, Mesadilla, D1
-17.373548,-66.127529, Av. Ayacucho #2347, Queru Queru, D1
-17.375181,-66.124234, Calle Aroma #2348, Aranjuez, D1
-17.375575,-66.126206, Calle Baptista #2349, Mesadilla, D1
-17.358814,-66.147891, Calle Bolívar #2350, Queru Queru, D1
-17.374170,-66.136594, Calle Sucre #2351, Aranjuez, D1
-17.367163,-66.130734, Av. Ayacucho #2352, Mesadilla, D1
-17.375530,-66.127386, Calle Aroma #2353, Queru Queru, D1
-17.363174,-66.143021, Calle Baptista #2354, Aranjuez, D1
-17.364639,-66.145547, Calle Bolívar #2355, Mesadilla, D1
-17.365556,-66.145483, Calle Sucre #2356, Queru Queru, D1
-17.374733,-66.131000, Av. Ayacucho #2357, Aranjuez, D1
-17.371868,-66.116274, Calle Aroma #2358, Mesadilla, D1
-17.373012,-66.135406, Calle Baptista #2359, Queru Queru, D1
-17.364970,-66.146008, Calle Bolívar #2360, Aranjuez, D1
-17.372699,-66.117316, Calle Sucre #2361, Mesadilla, D1
-17.368427,-66.130744, Av. Ayacucho #2362, Queru Queru, D1
-17.369260,-66.132779, Calle Aroma #2363, Aranjuez, D1
-17.363805,-66.140163, Calle Baptista #2364, Mesadilla, D1
-17.366055,-66.132047, Calle Bolívar #2365, Queru Queru, D1
-17.370055,-66.117236, Calle Sucre #2366, Aranjuez, D1
-17.367042,-66.136804, Av. Ayacucho #2367, Mesadilla, D1
-17.380781,-66.125387, Calle Aroma #2368, Queru Queru, D1
-17.363293,-66.125326, Calle Baptista #2369, Aranjuez, D1
-17.365504,-66.146680, Calle Bolívar #2370, Mesadilla, D1
-17.376074,-66.123245, Calle Sucre #2371, Queru Queru, D1
-17.367480,-66.136819, Av. Ayacucho #2372, Aranjuez, D1
-17.374165,-66.122341, Calle Aroma #2373, Mesadilla, D1
-17.364347,-66.149080, Calle Baptista #2374, Queru Queru, D1
-17.373456,-66.136225, Calle Bolívar #2375, Aranjuez, D1
-17.365966,-66.133547, Calle Sucre #2376, Mesadilla, D1
-17.363173,-66.146055, Av. Ayacucho #2377, Queru Queru, D1
-17.365103,-66.142971, Calle Aroma #2378, Aranjuez, D1
-17.361455,-66.137281, Calle Baptista #2379, Mesadilla, D1
-17.365553,-66.113996, Calle Bolívar #2380, Queru Queru, D1
-17.371800,-66.115378, Calle Sucre #2381, Aranjuez, D1
-17.372957,-66.113142, Av. Ayacucho #2382, Mesadilla, D1
-17.376794,-66.121956, Calle Aroma #2383, Queru Queru, D1
-17.368830,-66.142108, Calle Baptista #2384, Aranjuez, D1
-17.370477,-66.123575, Calle Bolívar #2385, Mesadilla, D1
-17.367031,-66.141804, Calle Sucre #2386, Queru Queru, D1
-17.361350,-66.135730, Av. Ayacucho #2387, Aranjuez, D1
-17.378906,-66.122752, Calle Aroma #2388, Mesadilla, D1
-17.379510,-66.126939, Calle Baptista #2389, Queru Queru, D1
-17.364649,-66.142054, Calle Bolívar #2390, Aranjuez, D1
-17.369279,-66.132509, Calle Sucre #2391, Mesadilla, D1
-17.379160,-66.128306, Av. Ayacucho #2392, Queru Queru, D1
-17.373450,-66.121404, Calle Aroma #2393, Aranjuez, D1
-17.372538,-66.135404, Calle Baptista #2394, Mesadilla, D1
-17.370812,-66.134817, Calle Bolívar #2395, Queru Queru, D1
-17.371219,-66.126346, Calle Sucre #2396, Aranjuez, D1
-17.369325,-66.129301, Av. Ayacucho #2397, Mesadilla, D1
-17.369370,-66.129547, Calle Aroma #2398, Queru Queru, D1
-17.376110,-66.120356, Calle Baptista #2399, Aranjuez, D1
-17.365054,-66.130640, Calle Bolívar #2400, Mesadilla, D1
-17.374169,-66.115929, Calle Sucre #2401, Queru Queru, D1
-17.372495,-66.131331, Av. Ayacucho #2402, Aranjuez, D1
-17.374941,-66.128537, Calle Aroma #2403, Mesadilla, D1
-17.371076,-66.137008, Calle Baptista #2404, Queru Queru, D1
-17.367608,-66.117276, Calle Bolívar #2405, Aranjuez, D1
-17.370340,-66.120534, Calle Sucre #2406, Mesadilla, D1
-17.366248,-66.137531, Av. Ayacucho #2407, Queru Queru, D1
-17.363969,-66.139410, Calle Aroma #2408, Aranjuez, D1
-17.368582,-66.114871, Calle Baptista #2409, Mesadilla, D1
-17.363107,-66.128298, Calle Bolívar #2410, Queru Queru, D1
-17.365922,-66.113170, Calle Sucre #2411, Aranjuez, D1
-17.372763,-66.120631, Av. Ayacucho #2412, Mesadilla, D1
-17.371321,-66.114924, Calle Aroma #2413, Queru Queru, D1
-17.373107,-66.132075, Calle Baptista #2414, Aranjuez, D1
-17.376539,-66.115295, Calle Bolívar #2415, Mesadilla, D1
-17.375390,-66.127255, Calle Sucre #2416, Queru Queru, D1
-17.363675,-66.130763, Av. Ayacucho #2417, Aranjuez, D1
-17.360582,-66.145425, Calle Aroma #2418, Mesadilla, D1
-17.379451,-66.122701, Calle Baptista #2419, Queru Queru, D1
-17.370757,-66.128732, Calle Bolívar #2420, Aranjuez, D1
