-17.372714,-66.182021, Calle Tarija #100, Sarco, D3
-17.371195,-66.178094, Calle Monseñor Rivero #3068, Sarcobamba, D3
-17.379639,-66.190031, Calle Adela Zamudio #3069, Villa Busch, D3
-17.368073,-66.201554, Calle Tarija #3070, Sarco, D3
-17.377361,-66.185671, Calle Colón #3071, Sarcobamba, D3
-17.377448,-66.189326, Av. América #3072, Villa Busch, D3
-17.380355,-66.189869, Calle Monseñor Rivero #3073, Sarco, D3
-17.371872,-66.183975, Calle Adela Zamudio #3074, Sarcobamba, D3
-17.384771,-66.195862, Calle Tarija #3075, Villa Busch, D3
-17.372335,-66.177873, Calle Colón #3076, Sarco, D3
-17.374044,-66.195672, Av. América #3077, Sarcobamba, D3
-17.389266,-66.195570, Calle Monseñor Rivero #3078, Villa Busch, D3
-17.379276,-66.198910, Calle Adela Zamudio #3079, Sarco, D3
-17.377668,-66.197308, Calle Tarija #3080, Sarcobamba, D3
-17.362318,-66.191866, Calle Colón #3081, Villa Busch, D3
-17.372725,-66.182880, Av. América #3082, Sarco, D3
-17.377704,-66.191624, Calle Monseñor Rivero #3083, Sarcobamba, D3
-17.366313,-66.191799, Calle Adela Zamudio #3084, Villa Busch, D3
-17.367580,-66.192498, Calle Tarija #3085, Sarco, D3
-17.376809,-66.200177, Calle Colón #3086, Sarcobamba, D3
-17.391241,-66.186491, Av. América #3087, Villa Busch, D3
-17.373927,-66.199237, Calle Monseñor Rivero #3088, Sarco, D3
-17.372365,-66.181614, Calle Adela Zamudio #3089, Sarcobamba, D3
-17.358151,-66.201083, Calle Tarija #3090, Villa Busch, D3
-17.364709,-66.189265, Calle Colón #3091, Sarco, D3
-17.376945,-66.194117, Av. América #3092, Sarcobamba, D3
-17.357635,-66.200553, Calle Monseñor Rivero #3093, Villa Busch, D3
-17.352343,-66.192943, Calle Adela Zamudio #3094, Sarco, D3
-17.372600,-66.188183, Calle Tarija #3095, Sarcobamba, D3
-17.385079,-66.188876, Calle Colón #3096, Villa Busch, D3
-17.386239,-66.188885, Av. América #3097, Sarco, D3
-17.352023,-66.194305, Calle Monseñor Rivero #3098, Sarcobamba, D3
-17.368485,-66.188962, Calle Adela Zamudio #3099, Villa Busch, D3
-17.368167,-66.206751, Calle Tarija #3100, Sarco, D3
-17.377285,-66.180119, Calle Colón #3101, Sarcobamba, D3
-17.384620,-66.190847, Av. América #3102, Villa Busch, D3
-17.357786,-66.201052, Calle Monseñor Rivero #3103, Sarco, D3
-17.365192,-66.195153, Calle Adela Zamudio #3104, Sarcobamba, D3
-17.390741,-66.184402, Calle Tarija #3105, Villa Busch, D3
-17.369171,-66.179909, Calle Colón #3106, Sarco, D3
-17.391908,-66.191596, Av. América #3107, Sarcobamba, D3
-17.386321,-66.194293, Calle Monseñor Rivero #3108, Villa Busch, D3
-17.380119,-66.177469, Calle Adela Zamudio #3109, Sarco, D3
-17.382627,-66.179871, Calle Tarija #3110, Sarcobamba, D3
-17.364860,-66.201649, Calle Colón #3111, Villa Busch, D3
-17.376209,-66.193507, Av. América #3112, Sarco, D3
-17.354368,-66.195951, Calle Monseñor Rivero #3113, Sarcobamba, D3
-17.384067,-66.185725, Calle Adela Zamudio #3114, Villa Busch, D3
-17.357641,-66.186422, Calle Tarija #3115, Sarco, D3
-17.388312,-66.193240, Calle Colón #3116, Sarcobamba, D3
-17.378804,-66.180448, Av. América #3117, Villa Busch, D3
-17.385291,-66.182014, Calle Monseñor Rivero #3118, Sarco, D3
-17.375244,-66.183628, Calle Adela Zamudio #3119, Sarcobamba, D3
-17.369663,-66.194340, Calle Tarija #3120, Villa Busch, D3
-17.351097,-66.195978, Calle Colón #3121, Sarco, D3
-17.355004,-66.189112, Av. América #3122, Sarcobamba, D3
-17.366632,-66.183408, Calle Monseñor Rivero #3123, Villa Busch, D3
-17.358225,-66.199057, Calle Adela Zamudio #3124, Sarco, D3
-17.355186,-66.189501, Calle Tarija #3125, Sarcobamba, D3
-17.356755,-66.203095, Calle Colón #3126, Villa Busch, D3
-17.363693,-66.190524, Av. América #3127, Sarco, D3
-17.363595,-66.184628, Calle Monseñor Rivero #3128, Sarcobamba, D3
-17.381619,-66.190209, Calle Adela Zamudio #3129, Villa Busch, D3
-17.372930,-66.179333, Calle Tarija #3130, Sarco, D3
-17.380833,-66.181541, Calle Colón #3131, Sarcobamba, D3
-17.378288,-66.195423, Av. América #3132, Villa Busch, D3
-17.373622,-66.204745, Calle Monseñor Rivero #3133, Sarco, D3
-17.376218,-66.182083, Calle Adela Zamudio #3134, Sarcobamba, D3
-17.363163,-66.190730, Calle Tarija #3135, Villa Busch, D3
-17.386164,-66.190735, Calle Colón #3136, Sarco, D3
-17.365470,-66.203568, Av. América #3137, Sarcobamba, D3
-17.367200,-66.188854, Calle Monseñor Rivero #3138, Villa Busch, D3
-17.376562,-66.202610, Calle Adela Zamudio #3139, Sarco, D3
-17.387019,-66.187531, Calle Tarija #3140, Sarcobamba, D3
-17.359026,-66.195117, Calle Colón #3141, Villa Busch, D3
-17.349533,-66.199578, Av. América #3142, Sarco, D3
-17.370947,-66.176739, Calle Monseñor Rivero #3143, Sarcobamba, D3
-17.363390,-66.199000, Calle Adela Zamudio #3144, Villa Busch, D3
-17.359448,-66.187161, Calle Tarija #3145, Sarco, D3
-17.371668,-66.183345, Calle Colón #3146, Sarcobamba, D3
-17.388278,-66.181640, Av. América #3147, Villa Busch, D3
-17.377547,-66.199938, Calle Monseñor Rivero #3148, Sarco, D3
-17.371068,-66.198189, Calle Adela Zamudio #3149, Sarcobamba, D3
-17.371529,-66.187524, Calle Tarija #3150, Villa Busch, D3
-17.372405,-66.181587, Calle Colón #3151, Sarco, D3
-17.356483,-66.189471, Av. América #3152, Sarcobamba, D3
-17.348986,-66.199402, Calle Monseñor Rivero #3153, Villa Busch, D3
-17.391324,-66.184458, Calle Adela Zamudio #3154, Sarco, D3
-17.379495,-66.184837, Calle Tarija #3155, Sarcobamba, D3
-17.358642,-66.202251, Calle Colón #3156, Villa Busch, D3
-17.373652,-66.201381, Av. América #3157, Sarco, D3
-17.361402,-66.191441, Calle Monseñor Rivero #3158, Sarcobamba, D3
-17.381464,-66.177325, Calle Adela Zamudio #3159, Villa Busch, D3
-17.368617,-66.188757, Calle Tarija #3160, Sarco, D3
-17.365242,-66.182023, Calle Colón #3161, Sarcobamba, D3
-17.370854,-66.196323, Av. América #3162, Villa Busch, D3
-17.367706,-66.200008, Calle Monseñor Rivero #3163, Sarco, D3
-17.363310,-66.183129, Calle Adela Zamudio #3164, Sarcobamba, D3
-17.379233,-66.184978, Calle Tarija #3165, Villa Busch, D3
-17.385640,-66.188795, Calle Colón #3166, Sarco, D3
-17.391646,-66.192912, Av. América #3167, Sarcobamba, D3
-17.376264,-66.204162, Calle Monseñor Rivero #3168, Villa Busch, D3
-17.362216,-66.192987, Calle Adela Zamudio #3169, Sarco, D3
-17.362104,-66.183042, Calle Tarija #3170, Sarcobamba, D3
-17.369195,-66.183470, Calle Colón #3171, Villa Busch, D3
-17.364270,-66.180784, Av. América #3172, Sarco, D3
-17.349228,-66.197949, Calle Monseñor Rivero #3173, Sarcobamba, D3
-17.362520,-66.189912, Calle Adela Zamudio #3174, Villa Busch, D3
-17.357298,-66.195454, Calle Tarija #3175, Sarco, D3
-17.368967,-66.202952, Calle Colón #3176, Sarcobamba, D3
-17.363119,-66.202563, Av. América #3177, Villa Busch, D3
-17.376488,-66.190038, Calle Monseñor Rivero #3178, Sarco, D3
-17.385646,-66.184935, Calle Adela Zamudio #3179, Sarcobamba, D3
-17.387782,-66.193200, Calle Tarija #3180, Villa Busch, D3
-17.367031,-66.177910, Calle Colón #3181, Sarco, D3
-17.358569,-66.198660, Av. América #3182, Sarcobamba, D3
-17.374468,-66.198640, Calle Monseñor Rivero #3183, Villa Busch, D3
-17.387130,-66.195651, Calle Adela Zamudio #3184, Sarco, D3
-17.377595,-66.179815, Calle Tarija #3185, Sarcobamba, D3
-17.376769,-66.200618, Calle Colón #3186, Villa Busch, D3
-17.384384,-66.188752, Av. América #3187, Sarco, D3
-17.365856,-66.202778, Calle Monseñor Rivero #3188, Sarcobamba, D3
-17.355531,-66.191917, Calle Adela Zamudio #3189, Villa Busch, D3
-17.372352,-66.190157, Calle Tarija #3190, Sarco, D3
-17.358774,-66.197428, Calle Colón #3191, Sarcobamba, D3
-17.363087,-66.190879, Av. América #3192, Villa Busch, D3
-17.385183,-66.195205, Calle Monseñor Rivero #3193, Sarco, D3
-17.384905,-66.178688, Calle Adela Zamudio #3194, Sarcobamba, D3
-17.369058,-66.194697, Calle Tarija #3195, Villa Busch, D3
-17.379786,-66.186822, Calle Colón #3196, Sarco, D3
-17.382751,-66.194829, Av. América #3197, Sarcobamba, D3
-17.380649,-66.184654, Calle Monseñor Rivero #3198, Villa Busch, D3
-17.362712,-66.202007, Calle Adela Zamudio #3199, Sarco, D3
-17.384122,-66.178918, Calle Tarija #3200, Sarcobamba, D3
-17.369830,-66.200366, Calle Colón #3201, Villa Busch, D3
-17.383797,-66.190049, Av. América #3202, Sarco, D3
-17.379913,-66.198612, Calle Monseñor Rivero #3203, Sarcobamba, D3
-17.381313,-66.206400, Calle Adela Zamudio #3204, Villa Busch, D3
-17.368369,-66.204669, Calle Tarija #3205, Sarco, D3
-17.381296,-66.177706, Calle Colón #3206, Sarcobamba, D3
-17.367968,-66.190566, Av. América #3207, Villa Busch, D3
-17.367297,-66.191116, Calle Monseñor Rivero #3208, Sarco, D3
-17.375744,-66.191962, Calle Adela Zamudio #3209, Sarcobamba, D3
-17.360978,-66.185960, Calle Tarija #3210, Villa Busch, D3
-17.355945,-66.193375, Calle Colón #3211, Sarco, D3
-17.384754,-66.179343, Av. América #3212, Sarcobamba, D3
-17.370442,-66.203646, Calle Monseñor Rivero #3213, Villa Busch, D3
-17.375851,-66.205630, Calle Adela Zamudio #3214, Sarco, D3
-17.378140,-66.205072, Calle Tarija #3215, Sarcobamba, D3
-17.379966,-66.201821, Calle Colón #3216, Villa Busch, D3
-17.391844,-66.194342, Av. América #3217, Sarco, D3
-17.356518,-66.195793, Calle Monseñor Rivero #3218, Sarcobamba, D3
-17.357612,-66.196890, Calle Adela Zamudio #3219, Villa Busch, D3
-17.375983,-66.203912, Calle Tarija #3220, Sarco, D3
-17.358428,-66.188755, Calle Colón #3221, Sarcobamba, D3
-17.373502,-66.177939, Av. América #3222, Villa Busch, D3
-17.372917,-66.207424, Calle Monseñor Rivero #3223, Sarco, D3
-17.372122,-66.206520, Calle Adela Zamudio #3224, Sarcobamba, D3
-17.374135,-66.199727, Calle Tarija #3225, Villa Busch, D3
-17.381176,-66.193270, Calle Colón #3226, Sarco, D3
-17.377852,-66.191385, Av. América #3227, Sarcobamba, D3
-17.388419,-66.192485, Calle Monseñor Rivero #3228, Villa Busch, D3
-17.365466,-66.188207, Calle Adela Zamudio #3229, Sarco, D3
-17.374478,-66.183224, Calle Tarija #3230, Sarcobamba, D3
-17.372490,-66.192249, Calle Colón #3231, Villa Busch, D3
-17.367680,-66.190671, Av. América #3232, Sarco, D3
-17.389700,-66.188982, Calle Monseñor Rivero #3233, Sarcobamba, D3
-17.374667,-66.182671, Calle Adela Zamudio #3234, Villa Busch, D3
-17.361263,-66.202698, Calle Tarija #3235, Sarco, D3
-17.359672,-66.200657, Calle Colón #3236, Sarcobamba, D3
-17.368029,-66.195930, Av. América #3237, Villa Busch, D3
-17.364346,-66.198752, Calle Monseñor Rivero #3238, Sarco, D3
-17.358261,-66.199987, Calle Adela Zamudio #3239, Sarcobamba, D3
-17.369486,-66.196214, Calle Tarija #3240, Villa Busch, D3
-17.375495,-66.186807, Calle Colón #3241, Sarco, D3
-17.376606,-66.198865, Av. América #3242, Sarcobamba, D3
-17.374345,-66.186519, Calle Monseñor Rivero #3243, Villa Busch, D3
-17.370649,-66.193931, Calle Adela Zamudio #3244, Sarco, D3
-17.384009,-66.188033, Calle Tarija #3245, Sarcobamba, D3
-17.355047,-66.188956, Calle Colón #3246, Villa Busch, D3
-17.387745,-66.189102, Av. América #3247, Sarco, D3
-17.371515,-66.189944, Calle Monseñor Rivero #3248, Sarcobamba, D3
-17.366167,-66.179577, Calle Adela Zamudio #3249, Villa Busch, D3
-17.374760,-66.178382, Calle Tarija #3250, Sarco, D3
-17.360875,-66.202576, Calle Colón #3251, Sarcobamba, D3
-17.377479,-66.195954, Av. América #3252, Villa Busch, D3
-17.364775,-66.196668, Calle Monseñor Rivero #3253, Sarco, D3
-17.375293,-66.203899, Calle Adela Zamudio #3254, Sarcobamba, D3
-17.376138,-66.191520, Calle Tarija #3255, Villa Busch, D3
-17.366155,-66.204734, Calle Colón #3256, Sarco, D3
-17.349074,-66.198917, Av. América #3257, Sarcobamba, D3
-17.368794,-66.186904, Calle Monseñor Rivero #3258, Villa Busch, D3
-17.376506,-66.202491, Calle Adela Zamudio #3259, Sarco, D3
-17.377428,-66.180198, Calle Tarija #3260, Sarcobamba, D3
-17.366245,-66.201450, Calle Colón #3261, Villa Busch, D3
-17.383101,-66.184270, Av. América #3262, Sarco, D3
-17.371479,-66.192025, Calle Monseñor Rivero #3263, Sarcobamba, D3
-17.368206,-66.194603, Calle Adela Zamudio #3264, Villa Busch, D3
-17.386102,-66.190786, Calle Tarija #3265, Sarco, D3
-17.362101,-66.193612, Calle Colón #3266, Sarcobamba, D3
-17.358411,-66.200849, Av. América #3267, Villa Busch, D3
-17.352719,-66.196642, Calle Monseñor Rivero #3268, Sarco, D3
-17.364790,-66.195093, Calle Adela Zamudio #3269, Sarcobamba, D3
-17.371546,-66.205655, Calle Tarija #3270, Villa Busch, D3
-17.370404,-66.192649, Calle Colón #3271, Sarco, D3
-17.382954,-66.194757, Av. América #3272, Sarcobamba, D3
-17.373046,-66.181393, Calle Monseñor Rivero #3273, Villa Busch, D3
-17.362672,-66.198570, Calle Adela Zamudio #3274, Sarco, D3
-17.362611,-66.194387, Calle Tarija #3275, Sarcobamba, D3
-17.374923,-66.186746, Calle Colón #3276, Villa Busch, D3
-17.382290,-66.181689, Av. América #3277, Sarco, D3
-17.373475,-66.182440, Calle Monseñor Rivero #3278, Sarcobamba, D3
-17.366442,-66.188490, Calle Adela Zamudio #3279, Villa Busch, D3
-17.377329,-66.185569, Calle Tarija #3280, Sarco, D3
-17.358405,-66.197986, Calle Colón #3281, Sarcobamba, D3
-17.351963,-66.193166, Av. América #3282, Villa Busch, D3
-17.378595,-66.199159, Calle Monseñor Rivero #3283, Sarco, D3
-17.392179,-66.194064, Calle Adela Zamudio #3284, Sarcobamba, D3
-17.353555,-66.190532, Calle Tarija #3285, Villa Busch, D3
-17.361550,-66.195109, Calle Colón #3286, Sarco, D3
-17.391327,-66.195389, Av. América #3287, Sarcobamba, D3
-17.375731,-66.191794, Calle Monseñor Rivero #3288, Villa Busch, D3
-17.385776,-66.181637, Calle Adela Zamudio #3289, Sarco, D3
-17.372306,-66.191415, Calle Tarija #3290, Sarcobamba, D3
-17.374709,-66.200974, Calle Colón #3291, Villa Busch, D3
-17.371375,-66.197395, Av. América #3292, Sarco, D3
-17.385811,-66.187387, Calle Monseñor Rivero #3293, Sarcobamba, D3
-17.365744,-66.202210, Calle Adela Zamudio #3294, Villa Busch, D3
-17.359797,-66.192515, Calle Tarija #3295, Sarco, D3
-17.386047,-66.193208, Calle Colón #3296, Sarcobamba, D3
-17.372452,-66.184692, Av. América #3297, Villa Busch, D3
-17.375645,-66.201185, Calle Monseñor Rivero #3298, Sarco, D3
-17.392002,-66.187420, Calle Adela Zamudio #3299, Sarcobamba, D3
-17.379445,-66.204966, Calle Tarija #3300, Villa Busch, D3
-17.352525,-66.198154, Calle Colón #3301, Sarco, D3
-17.366090,-66.179631, Av. América #3302, Sarcobamba, D3
-17.384370,-66.183477, Calle Monseñor Rivero #3303, Villa Busch, D3
-17.360866,-66.188502, Calle Adela Zamudio #3304, Sarco, D3
-17.379662,-66.180378, Calle Tarija #3305, Sarcobamba, D3
-17.378328,-66.181888, Calle Colón #3306, Villa Busch, D3
-17.366258,-66.187221, Av. América #3307, Sarco, D3
-17.377037,-66.187619, Calle Monseñor Rivero #3308, Sarcobamba, D3
-17.363228,-66.192643, Calle Adela Zamudio #3309, Villa Busch, D3
-17.388784,-66.184971, Calle Tarija #3310, Sarco, D3
-17.356456,-66.198873, Calle Colón #3311, Sarcobamba, D3
-17.376781,-66.185345, Av. América #3312, Villa Busch, D3
-17.388390,-66.186926, Calle Monseñor Rivero #3313, Sarco, D3
-17.378262,-66.192874, Calle Adela Zamudio #3314, Sarcobamba, D3
-17.378673,-66.205191, Calle Tarija #3315, Villa Busch, D3
-17.373858,-66.203417, Calle Colón #3316, Sarco, D3
-17.355253,-66.199230, Av. América #3317, Sarcobamba, D3
-17.377716,-66.181722, Calle Monseñor Rivero #3318, Villa Busch, D3
-17.374408,-66.206414, Calle Adela Zamudio #3319, Sarco, D3
-17.381312,-66.192453, Calle Tarija #3320, Sarcobamba, D3
-17.381864,-66.177202, Calle Colón #3321, Villa Busch, D3
-17.383350,-66.179179, Av. América #3322, Sarco, D3
-17.359814,-66.189443, Calle Monseñor Rivero #3323, Sarcobamba, D3
-17.369683,-66.204051, Calle Adela Zamudio #3324, Villa Busch, D3
-17.377454,-66.201340, Calle Tarija #3325, Sarco, D3
-17.353362,-66.197961, Calle Colón #3326, Sarcobamba, D3
-17.358628,-66.203664, Av. América #3327, Villa Busch, D3
-17.372988,-66.186644, Calle Monseñor Rivero #3328, Sarco, D3
-17.379359,-66.189818, Calle Adela Zamudio #3329, Sarcobamba, D3
-17.370883,-66.199106, Calle Tarija #3330, Villa Busch, D3
-17.376794,-66.200717, Calle Colón #3331, Sarco, D3
-17.389584,-66.179814, Av. América #3332, Sarcobamba, D3
-17.365678,-66.187170, Calle Monseñor Rivero #3333, Villa Busch, D3
-17.391228,-66.195731, Calle Adela Zamudio #3334, Sarco, D3
-17.371257,-66.190115, Calle Tarija #3335, Sarcobamba, D3
-17.367540,-66.194594, Calle Colón #3336, Villa Busch, D3
-17.353577,-66.200565, Av. América #3337, Sarco, D3
-17.386994,-66.184466, Calle Monseñor Rivero #3338, Sarcobamba, D3
-17.358853,-66.193587, Calle Adela Zamudio #3339, Villa Busch, D3
-17.353414,-66.194022, Calle Tarija #3340, Sarco, D3
-17.358379,-66.186264, Calle Colón #3341, Sarcobamba, D3
-17.361606,-66.199560, Av. América #3342, Villa Busch, D3
-17.377427,-66.184636, Calle Monseñor Rivero #3343, Sarco, D3
-17.383010,-66.187175, Calle Adela Zamudio #3344, Sarcobamba, D3
-17.379919,-66.183085, Calle Tarija #3345, Villa Busch, D3
-17.366256,-66.204954, Calle Colón #3346, Sarco, D3
-17.358401,-66.202301, Av. América #3347, Sarcobamba, D3
-17.364103,-66.196256, Calle Monseñor Rivero #3348, Villa Busch, D3
-17.368629,-66.182667, Calle Adela Zamudio #3349, Sarco, D3
-17.353868,-66.191644, Calle Tarija #3350, Sarcobamba, D3
-17.369863,-66.203196, Calle Colón #3351, Villa Busch, D3
-17.351688,-66.196198, Av. América #3352, Sarco, D3
-17.392247,-66.187700, Calle Monseñor Rivero #3353, Sarcobamba, D3
-17.369210,-66.195106, Calle Adela Zamudio #3354, Villa Busch, D3
-17.362682,-66.194538, Calle Tarija #3355, Sarco, D3
-17.372321,-66.205807, Calle Colón #3356, Sarcobamba, D3
-17.386412,-66.185838, Av. América #3357, Villa Busch, D3
-17.365167,-66.193361, Calle Monseñor Rivero #3358, Sarco, D3
-17.382031,-66.181912, Calle Adela Zamudio #3359, Sarcobamba, D3
-17.391135,-66.181720, Calle Tarija #3360, Villa Busch, D3
-17.365673,-66.186916, Calle Colón #3361, Sarco, D3
-17.365374,-66.200315, Av. América #3362, Sarcobamba, D3
-17.380618,-66.179202, Calle Monseñor Rivero #3363, Villa Busch, D3
-17.375753,-66.195759, Calle Adela Zamudio #3364, Sarco, D3
-17.383328,-66.182041, Calle Tarija #3365, Sarcobamba, D3
-17.387533,-66.181515, Calle Colón #3366, Villa Busch, D3
-17.380715,-66.180019, Av. América #3367, Sarco, D3
-17.391374,-66.182610, Calle Monseñor Rivero #3368, Sarcobamba, D3
-17.376621,-66.207187, Calle Adela Zamudio #3369, Villa Busch, D3
-17.383806,-66.180665, Calle Tarija #3370, Sarco, D3
-17.382161,-66.192415, Calle Colón #3371, Sarcobamba, D3
-17.354579,-66.194100, Av. América #3372, Villa Busch, D3
-17.365449,-66.187235, Calle Monseñor Rivero #3373, Sarco, D3
-17.371789,-66.185828, Calle Adela Zamudio #3374, Sarcobamba, D3
-17.387241,-66.186999, Calle Tarija #3375, Villa Busch, D3
-17.370353,-66.199957, Calle Colón #3376, Sarco, D3
-17.380854,-66.177929, Av. América #3377, Sarcobamba, D3
-17.378830,-66.180238, Calle Monseñor Rivero #3378, Villa Busch, D3
-17.365985,-66.194766, Calle Adela Zamudio #3379, Sarco, D3
-17.383266,-66.188925, Calle Tarija #3380, Sarcobamba, D3
-17.388617,-66.191219, Calle Colón #3381, Villa Busch, D3
-17.388184,-66.189981, Av. América #3382, Sarco, D3
-17.360388,-66.191936, Calle Monseñor Rivero #3383, Sarcobamba, D3
-17.351882,-66.197428, Calle Adela Zamudio #3384, Villa Busch, D3
-17.367571,-66.188146, Calle Tarija #3385, Sarco, D3
-17.367270,-66.186491, Calle Colón #3386, Sarcobamba, D3
-17.354380,-66.193659, Av. América #3387, Villa Busch, D3
-17.367333,-66.181338, Calle Monseñor Rivero #3388, Sarco, D3
-17.371802,-66.181139, Calle Adela Zamudio #3389, Sarcobamba, D3
-17.366942,-66.191182, Calle Tarija #3390, Villa Busch, D3
-17.383315,-66.195732, Calle Colón #3391, Sarco, D3
-17.369290,-66.176948, Av. América #3392, Sarcobamba, D3
-17.367978,-66.182514, Calle Monseñor Rivero #3393, Villa Busch, D3
-17.377363,-66.181001, Calle Adela Zamudio #3394, Sarco, D3
-17.385362,-66.195056, Calle Tarija #3395, Sarcobamba, D3
-17.358534,-66.187320, Calle Colón #3396, Villa Busch, D3
-17.383742,-66.183566, Av. América #3397, Sarco, D3
-17.383276,-66.179637, Calle Monseñor Rivero #3398, Sarcobamba, D3
-17.364979,-66.192467, Calle Adela Zamudio #3399, Villa Busch, D3
-17.380564,-66.177994, Calle Tarija #3400, Sarco, D3
-17.388997,-66.189156, Calle Colón #3401, Sarcobamba, D3
-17.362299,-66.199609, Av. América #3402, Villa Busch, D3
